ChildMortalityID,CountryKey,DateID,genderID,HealthCoverageDataID,HungerKey,PovertyDataID,SuicideKey,PopulationID,HungerKey,PovertyDataID,ChildMortality,MortalityRate
23564,142,50,3,1390,272,358,1532,125,272,358,28802.0,1.603188520542321
23565,142,50,3,1390,272,358,1533,125,272,358,28802.0,1.603188520542321
23566,142,50,3,1390,272,359,1531,125,272,359,28802.0,1.603188520542321
23567,142,50,3,1390,272,359,1532,125,272,359,28802.0,1.603188520542321
23568,142,50,3,1390,272,359,1533,125,272,359,28802.0,1.603188520542321
23569,142,50,3,1390,272,360,1531,125,272,360,28802.0,1.603188520542321
23570,142,50,3,1390,272,360,1532,125,272,360,28802.0,1.603188520542321
23571,142,50,3,1390,272,360,1533,125,272,360,28802.0,1.603188520542321
23572,142,50,3,1390,272,361,1531,125,272,361,28802.0,1.603188520542321
23573,142,50,3,1390,272,361,1532,125,272,361,28802.0,1.603188520542321
23574,142,50,3,1390,272,361,1533,125,272,361,28802.0,1.603188520542321
23575,142,50,3,1390,272,362,1531,125,272,362,28802.0,1.603188520542321
23576,142,50,3,1390,272,362,1532,125,272,362,28802.0,1.603188520542321
23577,142,50,3,1390,272,362,1533,125,272,362,28802.0,1.603188520542321
23578,142,50,3,1390,272,363,1531,125,272,363,28802.0,1.603188520542321
23579,142,50,3,1390,272,363,1532,125,272,363,28802.0,1.603188520542321
23580,142,50,3,1390,272,363,1533,125,272,363,28802.0,1.603188520542321
23581,131,34,2,1331,253,331,1453,118,253,331,35.0,0.0187883449991062
23582,131,34,2,1331,253,331,1454,118,253,331,35.0,0.0187883449991062
23583,131,34,2,1331,253,331,1455,118,253,331,35.0,0.0187883449991062
23584,131,34,2,1331,253,332,1453,118,253,332,35.0,0.0187883449991062
23585,131,34,2,1331,253,332,1454,118,253,332,35.0,0.0187883449991062
23586,131,34,2,1331,253,332,1455,118,253,332,35.0,0.0187883449991062
23587,131,34,2,1331,253,333,1453,118,253,333,35.0,0.0187883449991062
23588,131,34,2,1331,253,333,1454,118,253,333,35.0,0.0187883449991062
23589,131,34,2,1331,253,333,1455,118,253,333,35.0,0.0187883449991062
23590,131,34,2,1331,253,334,1453,118,253,334,35.0,0.0187883449991062
23591,131,34,2,1331,253,334,1454,118,253,334,35.0,0.0187883449991062
23592,131,34,2,1331,253,334,1455,118,253,334,35.0,0.0187883449991062
23593,131,34,2,1331,253,335,1453,118,253,335,35.0,0.0187883449991062
23594,131,34,2,1331,253,335,1454,118,253,335,35.0,0.0187883449991062
23595,131,34,2,1331,253,335,1455,118,253,335,35.0,0.0187883449991062
23596,131,34,2,1331,253,336,1453,118,253,336,35.0,0.0187883449991062
23597,131,34,2,1331,253,336,1454,118,253,336,35.0,0.0187883449991062
23598,131,34,2,1331,253,336,1455,118,253,336,35.0,0.0187883449991062
23599,131,34,2,1331,253,337,1453,118,253,337,35.0,0.0187883449991062
23600,131,34,2,1331,253,337,1454,118,253,337,35.0,0.0187883449991062
23601,131,34,2,1331,253,337,1455,118,253,337,35.0,0.0187883449991062
23602,131,34,2,1331,253,338,1453,118,253,338,35.0,0.0187883449991062
23603,131,34,2,1331,253,338,1454,118,253,338,35.0,0.0187883449991062
23604,131,34,2,1331,253,338,1455,118,253,338,35.0,0.0187883449991062
23605,131,34,2,1331,253,339,1453,118,253,339,35.0,0.0187883449991062
23606,131,34,2,1331,253,339,1454,118,253,339,35.0,0.0187883449991062
23607,131,34,2,1331,253,339,1455,118,253,339,35.0,0.0187883449991062
23608,131,34,2,1331,253,340,1453,118,253,340,35.0,0.0187883449991062
23609,131,34,2,1331,253,340,1454,118,253,340,35.0,0.0187883449991062
23610,131,34,2,1331,253,340,1455,118,253,340,35.0,0.0187883449991062
23611,131,34,2,1331,254,331,1453,118,254,331,35.0,0.0187883449991062
23612,131,34,2,1331,254,331,1454,118,254,331,35.0,0.0187883449991062
23613,131,34,2,1331,254,331,1455,118,254,331,35.0,0.0187883449991062
23614,131,34,2,1331,254,332,1453,118,254,332,35.0,0.0187883449991062
23615,131,34,2,1331,254,332,1454,118,254,332,35.0,0.0187883449991062
23616,131,34,2,1331,254,332,1455,118,254,332,35.0,0.0187883449991062
23617,131,34,2,1331,254,333,1453,118,254,333,35.0,0.0187883449991062
23618,131,34,2,1331,254,333,1454,118,254,333,35.0,0.0187883449991062
23619,131,34,2,1331,254,333,1455,118,254,333,35.0,0.0187883449991062
23620,131,34,2,1331,254,334,1453,118,254,334,35.0,0.0187883449991062
23621,131,34,2,1331,254,334,1454,118,254,334,35.0,0.0187883449991062
23622,131,34,2,1331,254,334,1455,118,254,334,35.0,0.0187883449991062
23623,131,34,2,1331,254,335,1453,118,254,335,35.0,0.0187883449991062
23624,131,34,2,1331,254,335,1454,118,254,335,35.0,0.0187883449991062
23625,131,34,2,1331,254,335,1455,118,254,335,35.0,0.0187883449991062
23626,131,34,2,1331,254,336,1453,118,254,336,35.0,0.0187883449991062
23627,131,34,2,1331,254,336,1454,118,254,336,35.0,0.0187883449991062
23628,131,34,2,1331,254,336,1455,118,254,336,35.0,0.0187883449991062
23629,131,34,2,1331,254,337,1453,118,254,337,35.0,0.0187883449991062
23630,131,34,2,1331,254,337,1454,118,254,337,35.0,0.0187883449991062
23631,131,34,2,1331,254,337,1455,118,254,337,35.0,0.0187883449991062
23632,131,34,2,1331,254,338,1453,118,254,338,35.0,0.0187883449991062
23633,131,34,2,1331,254,338,1454,118,254,338,35.0,0.0187883449991062
23634,131,34,2,1331,254,338,1455,118,254,338,35.0,0.0187883449991062
23635,131,34,2,1331,254,339,1453,118,254,339,35.0,0.0187883449991062
23636,131,34,2,1331,254,339,1454,118,254,339,35.0,0.0187883449991062
23637,131,34,2,1331,254,339,1455,118,254,339,35.0,0.0187883449991062
23638,131,34,2,1331,254,340,1453,118,254,340,35.0,0.0187883449991062
23639,131,34,2,1331,254,340,1454,118,254,340,35.0,0.0187883449991062
23640,131,34,2,1331,254,340,1455,118,254,340,35.0,0.0187883449991062
23641,131,34,2,1331,255,331,1453,118,255,331,35.0,0.0187883449991062
23642,131,34,2,1331,255,331,1454,118,255,331,35.0,0.0187883449991062
23643,131,34,2,1331,255,331,1455,118,255,331,35.0,0.0187883449991062
23644,131,34,2,1331,255,332,1453,118,255,332,35.0,0.0187883449991062
23645,131,34,2,1331,255,332,1454,118,255,332,35.0,0.0187883449991062
23646,131,34,2,1331,255,332,1455,118,255,332,35.0,0.0187883449991062
23647,131,34,2,1331,255,333,1453,118,255,333,35.0,0.0187883449991062
23648,131,34,2,1331,255,333,1454,118,255,333,35.0,0.0187883449991062
23649,131,34,2,1331,255,333,1455,118,255,333,35.0,0.0187883449991062
23650,131,34,2,1331,255,334,1453,118,255,334,35.0,0.0187883449991062
23651,131,34,2,1331,255,334,1454,118,255,334,35.0,0.0187883449991062
23652,131,34,2,1331,255,334,1455,118,255,334,35.0,0.0187883449991062
23653,131,34,2,1331,255,335,1453,118,255,335,35.0,0.0187883449991062
23654,131,34,2,1331,255,335,1454,118,255,335,35.0,0.0187883449991062
23655,131,34,2,1331,255,335,1455,118,255,335,35.0,0.0187883449991062
23656,131,34,2,1331,255,336,1453,118,255,336,35.0,0.0187883449991062
23657,131,34,2,1331,255,336,1454,118,255,336,35.0,0.0187883449991062
23658,131,34,2,1331,255,336,1455,118,255,336,35.0,0.0187883449991062
23659,131,34,2,1331,255,337,1453,118,255,337,35.0,0.0187883449991062
23660,131,34,2,1331,255,337,1454,118,255,337,35.0,0.0187883449991062
23661,131,34,2,1331,255,337,1455,118,255,337,35.0,0.0187883449991062
23662,131,34,2,1331,255,338,1453,118,255,338,35.0,0.0187883449991062
23663,131,34,2,1331,255,338,1454,118,255,338,35.0,0.0187883449991062
23664,131,34,2,1331,255,338,1455,118,255,338,35.0,0.0187883449991062
23665,131,34,2,1331,255,339,1453,118,255,339,35.0,0.0187883449991062
23666,131,34,2,1331,255,339,1454,118,255,339,35.0,0.0187883449991062
23667,131,34,2,1331,255,339,1455,118,255,339,35.0,0.0187883449991062
23668,131,34,2,1331,255,340,1453,118,255,340,35.0,0.0187883449991062
23669,131,34,2,1331,255,340,1454,118,255,340,35.0,0.0187883449991062
23670,131,34,2,1331,255,340,1455,118,255,340,35.0,0.0187883449991062
23671,131,34,2,1331,256,331,1453,118,256,331,35.0,0.0187883449991062
23672,131,34,2,1331,256,331,1454,118,256,331,35.0,0.0187883449991062
23673,131,34,2,1331,256,331,1455,118,256,331,35.0,0.0187883449991062
23674,131,34,2,1331,256,332,1453,118,256,332,35.0,0.0187883449991062
23675,131,34,2,1331,256,332,1454,118,256,332,35.0,0.0187883449991062
23676,131,34,2,1331,256,332,1455,118,256,332,35.0,0.0187883449991062
23677,131,34,2,1331,256,333,1453,118,256,333,35.0,0.0187883449991062
23678,131,34,2,1331,256,333,1454,118,256,333,35.0,0.0187883449991062
23679,131,34,2,1331,256,333,1455,118,256,333,35.0,0.0187883449991062
23680,131,34,2,1331,256,334,1453,118,256,334,35.0,0.0187883449991062
23681,131,34,2,1331,256,334,1454,118,256,334,35.0,0.0187883449991062
23682,131,34,2,1331,256,334,1455,118,256,334,35.0,0.0187883449991062
23683,131,34,2,1331,256,335,1453,118,256,335,35.0,0.0187883449991062
23684,131,34,2,1331,256,335,1454,118,256,335,35.0,0.0187883449991062
23685,131,34,2,1331,256,335,1455,118,256,335,35.0,0.0187883449991062
23686,131,34,2,1331,256,336,1453,118,256,336,35.0,0.0187883449991062
23687,131,34,2,1331,256,336,1454,118,256,336,35.0,0.0187883449991062
23688,131,34,2,1331,256,336,1455,118,256,336,35.0,0.0187883449991062
23689,131,34,2,1331,256,337,1453,118,256,337,35.0,0.0187883449991062
23690,131,34,2,1331,256,337,1454,118,256,337,35.0,0.0187883449991062
23691,131,34,2,1331,256,337,1455,118,256,337,35.0,0.0187883449991062
23692,131,34,2,1331,256,338,1453,118,256,338,35.0,0.0187883449991062
23693,131,34,2,1331,256,338,1454,118,256,338,35.0,0.0187883449991062
23694,131,34,2,1331,256,338,1455,118,256,338,35.0,0.0187883449991062
23695,131,34,2,1331,256,339,1453,118,256,339,35.0,0.0187883449991062
23696,131,34,2,1331,256,339,1454,118,256,339,35.0,0.0187883449991062
23697,131,34,2,1331,256,339,1455,118,256,339,35.0,0.0187883449991062
23698,131,34,2,1331,256,340,1453,118,256,340,35.0,0.0187883449991062
23699,131,34,2,1331,256,340,1454,118,256,340,35.0,0.0187883449991062
23700,131,34,2,1331,256,340,1455,118,256,340,35.0,0.0187883449991062
23701,131,34,1,1331,253,331,1453,118,253,331,49.0,0.0298965518293333
23702,131,34,1,1331,253,331,1454,118,253,331,49.0,0.0298965518293333
23703,131,34,1,1331,253,331,1455,118,253,331,49.0,0.0298965518293333
23704,131,34,1,1331,253,332,1453,118,253,332,49.0,0.0298965518293333
23705,131,34,1,1331,253,332,1454,118,253,332,49.0,0.0298965518293333
23706,131,34,1,1331,253,332,1455,118,253,332,49.0,0.0298965518293333
23707,131,34,1,1331,253,333,1453,118,253,333,49.0,0.0298965518293333
23708,131,34,1,1331,253,333,1454,118,253,333,49.0,0.0298965518293333
23709,131,34,1,1331,253,333,1455,118,253,333,49.0,0.0298965518293333
23710,131,34,1,1331,253,334,1453,118,253,334,49.0,0.0298965518293333
23711,131,34,1,1331,253,334,1454,118,253,334,49.0,0.0298965518293333
23712,131,34,1,1331,253,334,1455,118,253,334,49.0,0.0298965518293333
23713,131,34,1,1331,253,335,1453,118,253,335,49.0,0.0298965518293333
23714,131,34,1,1331,253,335,1454,118,253,335,49.0,0.0298965518293333
23715,131,34,1,1331,253,335,1455,118,253,335,49.0,0.0298965518293333
23716,131,34,1,1331,253,336,1453,118,253,336,49.0,0.0298965518293333
23717,131,34,1,1331,253,336,1454,118,253,336,49.0,0.0298965518293333
23718,131,34,1,1331,253,336,1455,118,253,336,49.0,0.0298965518293333
23719,131,34,1,1331,253,337,1453,118,253,337,49.0,0.0298965518293333
23720,131,34,1,1331,253,337,1454,118,253,337,49.0,0.0298965518293333
23721,131,34,1,1331,253,337,1455,118,253,337,49.0,0.0298965518293333
23722,131,34,1,1331,253,338,1453,118,253,338,49.0,0.0298965518293333
23723,131,34,1,1331,253,338,1454,118,253,338,49.0,0.0298965518293333
23724,131,34,1,1331,253,338,1455,118,253,338,49.0,0.0298965518293333
23725,131,34,1,1331,253,339,1453,118,253,339,49.0,0.0298965518293333
23726,131,34,1,1331,253,339,1454,118,253,339,49.0,0.0298965518293333
23727,131,34,1,1331,253,339,1455,118,253,339,49.0,0.0298965518293333
23728,131,34,1,1331,253,340,1453,118,253,340,49.0,0.0298965518293333
23729,131,34,1,1331,253,340,1454,118,253,340,49.0,0.0298965518293333
23730,131,34,1,1331,253,340,1455,118,253,340,49.0,0.0298965518293333
23731,131,34,1,1331,254,331,1453,118,254,331,49.0,0.0298965518293333
23732,131,34,1,1331,254,331,1454,118,254,331,49.0,0.0298965518293333
23733,131,34,1,1331,254,331,1455,118,254,331,49.0,0.0298965518293333
23734,131,34,1,1331,254,332,1453,118,254,332,49.0,0.0298965518293333
23735,131,34,1,1331,254,332,1454,118,254,332,49.0,0.0298965518293333
23736,131,34,1,1331,254,332,1455,118,254,332,49.0,0.0298965518293333
23737,131,34,1,1331,254,333,1453,118,254,333,49.0,0.0298965518293333
23738,131,34,1,1331,254,333,1454,118,254,333,49.0,0.0298965518293333
23739,131,34,1,1331,254,333,1455,118,254,333,49.0,0.0298965518293333
23740,131,34,1,1331,254,334,1453,118,254,334,49.0,0.0298965518293333
23741,131,34,1,1331,254,334,1454,118,254,334,49.0,0.0298965518293333
23742,131,34,1,1331,254,334,1455,118,254,334,49.0,0.0298965518293333
23743,131,34,1,1331,254,335,1453,118,254,335,49.0,0.0298965518293333
23744,131,34,1,1331,254,335,1454,118,254,335,49.0,0.0298965518293333
23745,131,34,1,1331,254,335,1455,118,254,335,49.0,0.0298965518293333
23746,131,34,1,1331,254,336,1453,118,254,336,49.0,0.0298965518293333
23747,131,34,1,1331,254,336,1454,118,254,336,49.0,0.0298965518293333
23748,131,34,1,1331,254,336,1455,118,254,336,49.0,0.0298965518293333
23749,131,34,1,1331,254,337,1453,118,254,337,49.0,0.0298965518293333
23750,131,34,1,1331,254,337,1454,118,254,337,49.0,0.0298965518293333
23751,131,34,1,1331,254,337,1455,118,254,337,49.0,0.0298965518293333
23752,131,34,1,1331,254,338,1453,118,254,338,49.0,0.0298965518293333
23753,131,34,1,1331,254,338,1454,118,254,338,49.0,0.0298965518293333
23754,131,34,1,1331,254,338,1455,118,254,338,49.0,0.0298965518293333
23755,131,34,1,1331,254,339,1453,118,254,339,49.0,0.0298965518293333
23756,131,34,1,1331,254,339,1454,118,254,339,49.0,0.0298965518293333
23757,131,34,1,1331,254,339,1455,118,254,339,49.0,0.0298965518293333
23758,131,34,1,1331,254,340,1453,118,254,340,49.0,0.0298965518293333
23759,131,34,1,1331,254,340,1454,118,254,340,49.0,0.0298965518293333
23760,131,34,1,1331,254,340,1455,118,254,340,49.0,0.0298965518293333
23761,131,34,1,1331,255,331,1453,118,255,331,49.0,0.0298965518293333
23762,131,34,1,1331,255,331,1454,118,255,331,49.0,0.0298965518293333
23763,131,34,1,1331,255,331,1455,118,255,331,49.0,0.0298965518293333
23764,131,34,1,1331,255,332,1453,118,255,332,49.0,0.0298965518293333
23765,131,34,1,1331,255,332,1454,118,255,332,49.0,0.0298965518293333
23766,131,34,1,1331,255,332,1455,118,255,332,49.0,0.0298965518293333
23767,131,34,1,1331,255,333,1453,118,255,333,49.0,0.0298965518293333
23768,131,34,1,1331,255,333,1454,118,255,333,49.0,0.0298965518293333
23769,131,34,1,1331,255,333,1455,118,255,333,49.0,0.0298965518293333
23770,131,34,1,1331,255,334,1453,118,255,334,49.0,0.0298965518293333
23771,131,34,1,1331,255,334,1454,118,255,334,49.0,0.0298965518293333
23772,131,34,1,1331,255,334,1455,118,255,334,49.0,0.0298965518293333
23773,131,34,1,1331,255,335,1453,118,255,335,49.0,0.0298965518293333
23774,131,34,1,1331,255,335,1454,118,255,335,49.0,0.0298965518293333
23775,131,34,1,1331,255,335,1455,118,255,335,49.0,0.0298965518293333
23776,131,34,1,1331,255,336,1453,118,255,336,49.0,0.0298965518293333
23777,131,34,1,1331,255,336,1454,118,255,336,49.0,0.0298965518293333
23778,131,34,1,1331,255,336,1455,118,255,336,49.0,0.0298965518293333
23779,131,34,1,1331,255,337,1453,118,255,337,49.0,0.0298965518293333
23780,131,34,1,1331,255,337,1454,118,255,337,49.0,0.0298965518293333
23781,131,34,1,1331,255,337,1455,118,255,337,49.0,0.0298965518293333
23782,131,34,1,1331,255,338,1453,118,255,338,49.0,0.0298965518293333
23783,131,34,1,1331,255,338,1454,118,255,338,49.0,0.0298965518293333
23784,131,34,1,1331,255,338,1455,118,255,338,49.0,0.0298965518293333
23785,131,34,1,1331,255,339,1453,118,255,339,49.0,0.0298965518293333
23786,131,34,1,1331,255,339,1454,118,255,339,49.0,0.0298965518293333
23787,131,34,1,1331,255,339,1455,118,255,339,49.0,0.0298965518293333
23788,131,34,1,1331,255,340,1453,118,255,340,49.0,0.0298965518293333
23789,131,34,1,1331,255,340,1454,118,255,340,49.0,0.0298965518293333
23790,131,34,1,1331,255,340,1455,118,255,340,49.0,0.0298965518293333
23791,131,34,1,1331,256,331,1453,118,256,331,49.0,0.0298965518293333
23792,131,34,1,1331,256,331,1454,118,256,331,49.0,0.0298965518293333
23793,131,34,1,1331,256,331,1455,118,256,331,49.0,0.0298965518293333
23794,131,34,1,1331,256,332,1453,118,256,332,49.0,0.0298965518293333
23795,131,34,1,1331,256,332,1454,118,256,332,49.0,0.0298965518293333
23796,131,34,1,1331,256,332,1455,118,256,332,49.0,0.0298965518293333
23797,131,34,1,1331,256,333,1453,118,256,333,49.0,0.0298965518293333
23798,131,34,1,1331,256,333,1454,118,256,333,49.0,0.0298965518293333
23799,131,34,1,1331,256,333,1455,118,256,333,49.0,0.0298965518293333
23800,131,34,1,1331,256,334,1453,118,256,334,49.0,0.0298965518293333
23801,131,34,1,1331,256,334,1454,118,256,334,49.0,0.0298965518293333
23802,131,34,1,1331,256,334,1455,118,256,334,49.0,0.0298965518293333
23803,131,34,1,1331,256,335,1453,118,256,335,49.0,0.0298965518293333
23804,131,34,1,1331,256,335,1454,118,256,335,49.0,0.0298965518293333
23805,131,34,1,1331,256,335,1455,118,256,335,49.0,0.0298965518293333
23806,131,34,1,1331,256,336,1453,118,256,336,49.0,0.0298965518293333
23807,131,34,1,1331,256,336,1454,118,256,336,49.0,0.0298965518293333
23808,131,34,1,1331,256,336,1455,118,256,336,49.0,0.0298965518293333
23809,131,34,1,1331,256,337,1453,118,256,337,49.0,0.0298965518293333
23810,131,34,1,1331,256,337,1454,118,256,337,49.0,0.0298965518293333
23811,131,34,1,1331,256,337,1455,118,256,337,49.0,0.0298965518293333
23812,131,34,1,1331,256,338,1453,118,256,338,49.0,0.0298965518293333
23813,131,34,1,1331,256,338,1454,118,256,338,49.0,0.0298965518293333
23814,131,34,1,1331,256,338,1455,118,256,338,49.0,0.0298965518293333
23815,131,34,1,1331,256,339,1453,118,256,339,49.0,0.0298965518293333
23816,131,34,1,1331,256,339,1454,118,256,339,49.0,0.0298965518293333
23817,131,34,1,1331,256,339,1455,118,256,339,49.0,0.0298965518293333
23818,131,34,1,1331,256,340,1453,118,256,340,49.0,0.0298965518293333
23819,131,34,1,1331,256,340,1454,118,256,340,49.0,0.0298965518293333
23820,131,34,1,1331,256,340,1455,118,256,340,49.0,0.0298965518293333
23821,131,39,2,1326,253,331,1450,118,253,331,24.0,0.0134026847811397
23822,131,39,2,1326,253,331,1451,118,253,331,24.0,0.0134026847811397
23823,131,39,2,1326,253,331,1452,118,253,331,24.0,0.0134026847811397
23824,131,39,2,1326,253,332,1450,118,253,332,24.0,0.0134026847811397
23825,131,39,2,1326,253,332,1451,118,253,332,24.0,0.0134026847811397
23826,131,39,2,1326,253,332,1452,118,253,332,24.0,0.0134026847811397
23827,131,39,2,1326,253,333,1450,118,253,333,24.0,0.0134026847811397
23828,131,39,2,1326,253,333,1451,118,253,333,24.0,0.0134026847811397
23829,131,39,2,1326,253,333,1452,118,253,333,24.0,0.0134026847811397
23830,131,39,2,1326,253,334,1450,118,253,334,24.0,0.0134026847811397
23831,131,39,2,1326,253,334,1451,118,253,334,24.0,0.0134026847811397
23832,131,39,2,1326,253,334,1452,118,253,334,24.0,0.0134026847811397
23833,131,39,2,1326,253,335,1450,118,253,335,24.0,0.0134026847811397
23834,131,39,2,1326,253,335,1451,118,253,335,24.0,0.0134026847811397
23835,131,39,2,1326,253,335,1452,118,253,335,24.0,0.0134026847811397
23836,131,39,2,1326,253,336,1450,118,253,336,24.0,0.0134026847811397
23837,131,39,2,1326,253,336,1451,118,253,336,24.0,0.0134026847811397
23838,131,39,2,1326,253,336,1452,118,253,336,24.0,0.0134026847811397
23839,131,39,2,1326,253,337,1450,118,253,337,24.0,0.0134026847811397
23840,131,39,2,1326,253,337,1451,118,253,337,24.0,0.0134026847811397
23841,131,39,2,1326,253,337,1452,118,253,337,24.0,0.0134026847811397
23842,131,39,2,1326,253,338,1450,118,253,338,24.0,0.0134026847811397
23843,131,39,2,1326,253,338,1451,118,253,338,24.0,0.0134026847811397
23844,131,39,2,1326,253,338,1452,118,253,338,24.0,0.0134026847811397
23845,131,39,2,1326,253,339,1450,118,253,339,24.0,0.0134026847811397
23846,131,39,2,1326,253,339,1451,118,253,339,24.0,0.0134026847811397
23847,131,39,2,1326,253,339,1452,118,253,339,24.0,0.0134026847811397
23848,131,39,2,1326,253,340,1450,118,253,340,24.0,0.0134026847811397
23849,131,39,2,1326,253,340,1451,118,253,340,24.0,0.0134026847811397
23850,131,39,2,1326,253,340,1452,118,253,340,24.0,0.0134026847811397
23851,131,39,2,1326,254,331,1450,118,254,331,24.0,0.0134026847811397
23852,131,39,2,1326,254,331,1451,118,254,331,24.0,0.0134026847811397
23853,131,39,2,1326,254,331,1452,118,254,331,24.0,0.0134026847811397
23854,131,39,2,1326,254,332,1450,118,254,332,24.0,0.0134026847811397
23855,131,39,2,1326,254,332,1451,118,254,332,24.0,0.0134026847811397
23856,131,39,2,1326,254,332,1452,118,254,332,24.0,0.0134026847811397
23857,131,39,2,1326,254,333,1450,118,254,333,24.0,0.0134026847811397
23858,131,39,2,1326,254,333,1451,118,254,333,24.0,0.0134026847811397
23859,131,39,2,1326,254,333,1452,118,254,333,24.0,0.0134026847811397
23860,131,39,2,1326,254,334,1450,118,254,334,24.0,0.0134026847811397
23861,131,39,2,1326,254,334,1451,118,254,334,24.0,0.0134026847811397
23862,131,39,2,1326,254,334,1452,118,254,334,24.0,0.0134026847811397
23863,131,39,2,1326,254,335,1450,118,254,335,24.0,0.0134026847811397
23864,131,39,2,1326,254,335,1451,118,254,335,24.0,0.0134026847811397
23865,131,39,2,1326,254,335,1452,118,254,335,24.0,0.0134026847811397
23866,131,39,2,1326,254,336,1450,118,254,336,24.0,0.0134026847811397
23867,131,39,2,1326,254,336,1451,118,254,336,24.0,0.0134026847811397
23868,131,39,2,1326,254,336,1452,118,254,336,24.0,0.0134026847811397
23869,131,39,2,1326,254,337,1450,118,254,337,24.0,0.0134026847811397
23870,131,39,2,1326,254,337,1451,118,254,337,24.0,0.0134026847811397
23871,131,39,2,1326,254,337,1452,118,254,337,24.0,0.0134026847811397
23872,131,39,2,1326,254,338,1450,118,254,338,24.0,0.0134026847811397
23873,131,39,2,1326,254,338,1451,118,254,338,24.0,0.0134026847811397
23874,131,39,2,1326,254,338,1452,118,254,338,24.0,0.0134026847811397
23875,131,39,2,1326,254,339,1450,118,254,339,24.0,0.0134026847811397
23876,131,39,2,1326,254,339,1451,118,254,339,24.0,0.0134026847811397
23877,131,39,2,1326,254,339,1452,118,254,339,24.0,0.0134026847811397
23878,131,39,2,1326,254,340,1450,118,254,340,24.0,0.0134026847811397
23879,131,39,2,1326,254,340,1451,118,254,340,24.0,0.0134026847811397
23880,131,39,2,1326,254,340,1452,118,254,340,24.0,0.0134026847811397
23881,131,39,2,1326,255,331,1450,118,255,331,24.0,0.0134026847811397
23882,131,39,2,1326,255,331,1451,118,255,331,24.0,0.0134026847811397
23883,131,39,2,1326,255,331,1452,118,255,331,24.0,0.0134026847811397
23884,131,39,2,1326,255,332,1450,118,255,332,24.0,0.0134026847811397
23885,131,39,2,1326,255,332,1451,118,255,332,24.0,0.0134026847811397
23886,131,39,2,1326,255,332,1452,118,255,332,24.0,0.0134026847811397
23887,131,39,2,1326,255,333,1450,118,255,333,24.0,0.0134026847811397
23888,131,39,2,1326,255,333,1451,118,255,333,24.0,0.0134026847811397
23889,131,39,2,1326,255,333,1452,118,255,333,24.0,0.0134026847811397
23890,131,39,2,1326,255,334,1450,118,255,334,24.0,0.0134026847811397
23891,131,39,2,1326,255,334,1451,118,255,334,24.0,0.0134026847811397
23892,131,39,2,1326,255,334,1452,118,255,334,24.0,0.0134026847811397
23893,131,39,2,1326,255,335,1450,118,255,335,24.0,0.0134026847811397
23894,131,39,2,1326,255,335,1451,118,255,335,24.0,0.0134026847811397
23895,131,39,2,1326,255,335,1452,118,255,335,24.0,0.0134026847811397
23896,131,39,2,1326,255,336,1450,118,255,336,24.0,0.0134026847811397
23897,131,39,2,1326,255,336,1451,118,255,336,24.0,0.0134026847811397
23898,131,39,2,1326,255,336,1452,118,255,336,24.0,0.0134026847811397
23899,131,39,2,1326,255,337,1450,118,255,337,24.0,0.0134026847811397
23900,131,39,2,1326,255,337,1451,118,255,337,24.0,0.0134026847811397
23901,131,39,2,1326,255,337,1452,118,255,337,24.0,0.0134026847811397
23902,131,39,2,1326,255,338,1450,118,255,338,24.0,0.0134026847811397
23903,131,39,2,1326,255,338,1451,118,255,338,24.0,0.0134026847811397
23904,131,39,2,1326,255,338,1452,118,255,338,24.0,0.0134026847811397
23905,131,39,2,1326,255,339,1450,118,255,339,24.0,0.0134026847811397
23906,131,39,2,1326,255,339,1451,118,255,339,24.0,0.0134026847811397
23907,131,39,2,1326,255,339,1452,118,255,339,24.0,0.0134026847811397
23908,131,39,2,1326,255,340,1450,118,255,340,24.0,0.0134026847811397
23909,131,39,2,1326,255,340,1451,118,255,340,24.0,0.0134026847811397
23910,131,39,2,1326,255,340,1452,118,255,340,24.0,0.0134026847811397
23911,131,39,2,1326,256,331,1450,118,256,331,24.0,0.0134026847811397
23912,131,39,2,1326,256,331,1451,118,256,331,24.0,0.0134026847811397
23913,131,39,2,1326,256,331,1452,118,256,331,24.0,0.0134026847811397
23914,131,39,2,1326,256,332,1450,118,256,332,24.0,0.0134026847811397
23915,131,39,2,1326,256,332,1451,118,256,332,24.0,0.0134026847811397
23916,131,39,2,1326,256,332,1452,118,256,332,24.0,0.0134026847811397
23917,131,39,2,1326,256,333,1450,118,256,333,24.0,0.0134026847811397
23918,131,39,2,1326,256,333,1451,118,256,333,24.0,0.0134026847811397
23919,131,39,2,1326,256,333,1452,118,256,333,24.0,0.0134026847811397
23920,131,39,2,1326,256,334,1450,118,256,334,24.0,0.0134026847811397
23921,131,39,2,1326,256,334,1451,118,256,334,24.0,0.0134026847811397
23922,131,39,2,1326,256,334,1452,118,256,334,24.0,0.0134026847811397
23923,131,39,2,1326,256,335,1450,118,256,335,24.0,0.0134026847811397
23924,131,39,2,1326,256,335,1451,118,256,335,24.0,0.0134026847811397
23925,131,39,2,1326,256,335,1452,118,256,335,24.0,0.0134026847811397
23926,131,39,2,1326,256,336,1450,118,256,336,24.0,0.0134026847811397
23927,131,39,2,1326,256,336,1451,118,256,336,24.0,0.0134026847811397
23928,131,39,2,1326,256,336,1452,118,256,336,24.0,0.0134026847811397
23929,131,39,2,1326,256,337,1450,118,256,337,24.0,0.0134026847811397
